id,text,route_domain,subtype,explicit_booking,urgency,is_offtopic,specialization_hint,feedback_flag,faq_category,style,source,seed_id
seed_054,Ретейнер сломался,anamnesis,complaint,False,normal,False,,False,,,seed,seed_054
seed_055,Имплант шатается,anamnesis,complaint,False,normal,False,,False,,,seed,seed_055
seed_056,После лечения каналов стало хуже,anamnesis,complaint,False,normal,False,,False,,,seed,seed_056
seed_058,Съёмный протез не держится,anamnesis,complaint,False,normal,False,,False,,,seed,seed_058
seed_060,"Камень на зубах, не чистили давно",anamnesis,complaint,False,normal,False,,False,,,seed,seed_060
seed_061,У ребёнка чёрные дырочки на зубах,anamnesis,complaint,False,normal,False,,False,,,seed,seed_061
seed_062,У ребёнка налёт на зубах,anamnesis,complaint,False,normal,False,,False,,,seed,seed_062
seed_063,"Нет нескольких зубов, жевать неудобно",anamnesis,complaint,False,normal,False,,False,,,seed,seed_063
seed_064,"Зубы серого цвета, стесняюсь улыбаться",anamnesis,complaint,False,normal,False,,False,,,seed,seed_064
seed_065,Щель между передними зубами,anamnesis,complaint,False,normal,False,,False,,,seed,seed_065
seed_066,Кривые зубы,anamnesis,complaint,False,normal,False,,False,,,seed,seed_066
seed_069,У ребёнка не закрывается рот полностью,anamnesis,complaint,False,normal,False,,False,,,seed,seed_069
seed_070,Альвеолит после удаления,anamnesis,complaint,False,normal,False,,False,,,seed,seed_070
seed_071,Хочу отбеливание,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_071
seed_072,Интересует имплантация,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_072
seed_074,Хочу виниры,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_074
seed_075,Нужна профессиональная чистка,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_075
seed_076,Хочу поставить импланты вместо протеза,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_076
seed_077,Интересует исправление прикуса,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_077
seed_079,Нужен мост на нижнюю челюсть,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_079
seed_081,Интересует пластика десны,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_081
seed_083,Нужна реставрация переднего зуба,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_083
seed_085,Хочу all-on-4,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_085
seed_086,Нужна детская чистка,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_086
seed_088,Интересует фторирование,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_088
seed_089,Хочу убрать зубной камень,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_089
seed_090,Нужно вылечить кариес,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_090
seed_091,Хочу лечение каналов,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_091
seed_092,Интересует закись азота для ребёнка,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_092
seed_093,Нужна коронка,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_093
seed_094,Хочу циркониевые коронки,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_094
seed_096,Хочу одномоментную имплантацию,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_096
seed_097,Нужна пластика уздечки губы,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_097
seed_098,Интересуюсь лазерным лечением,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_098
seed_099,Хочу художественную реставрацию,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_099
seed_102,Хочу ночную каппу от бруксизма,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_102
seed_103,Нужна спортивная каппа,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_103
seed_104,Хочу сделать КТ зубов,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_104
seed_105,Нужен профосмотр,anamnesis,treatment_interest,False,normal,False,,False,,,seed,seed_105
seed_106,Сколько стоит имплант?,faq,price,False,normal,False,,False,,,seed,seed_106
seed_107,Какие цены на чистку?,faq,price,False,normal,False,,False,,,seed,seed_107
seed_108,Стоимость брекетов,faq,price,False,normal,False,,False,,,seed,seed_108
seed_112,Цена отбеливания?,faq,price,False,normal,False,,False,,,seed,seed_112
seed_113,Почём коронка из циркония?,faq,price,False,normal,False,,False,,,seed,seed_113
seed_114,Сколько стоит лечение кариеса?,faq,price,False,normal,False,,False,,,seed,seed_114
seed_116,Стоимость консультации,faq,price,False,normal,False,,False,,,seed,seed_116
seed_119,Что дешевле — мост или имплант?,faq,price,False,normal,False,,False,,,seed,seed_119
seed_122,Цена протезирования,faq,price,False,normal,False,,False,,,seed,seed_122
seed_123,Сколько стоит лечение каналов?,faq,price,False,normal,False,,False,,,seed,seed_123
seed_124,Цена детской чистки?,faq,price,False,normal,False,,False,,,seed,seed_124
seed_125,Анестезия входит в стоимость?,faq,price,False,normal,False,,False,,,seed,seed_125
seed_126,Стоимость пластики десны,faq,price,False,normal,False,,False,,,seed,seed_126
seed_127,Прайс-лист есть?,faq,price,False,normal,False,,False,,,seed,seed_127
seed_130,Стоимость all-on-4,faq,price,False,normal,False,,False,,,seed,seed_130
seed_132,Цена герметизации фиссур?,faq,price,False,normal,False,,False,,,seed,seed_132
seed_133,Стоимость удаления нерва,faq,price,False,normal,False,,False,,,seed,seed_133
seed_135,Можно оплатить картой?,faq,price,False,normal,False,,False,,,seed,seed_135
seed_136,Где вы находитесь?,faq,clinic_info,False,normal,False,,False,,,seed,seed_136
seed_137,Работаете в субботу?,faq,clinic_info,False,normal,False,,False,,,seed,seed_137
seed_139,Какой у вас адрес?,faq,clinic_info,False,normal,False,,False,,,seed,seed_139
seed_140,До скольки работаете?,faq,clinic_info,False,normal,False,,False,,,seed,seed_140
seed_141,Принимаете детей?,faq,clinic_info,False,normal,False,,False,,,seed,seed_141
seed_147,Лечите под закисью азота?,faq,clinic_info,False,normal,False,,False,,,seed,seed_147
seed_148,Как к вам добраться?,faq,clinic_info,False,normal,False,,False,,,seed,seed_148
seed_151,Какие документы нужны на приём?,faq,clinic_info,False,normal,False,,False,,,seed,seed_151
seed_152,Есть электронная запись?,faq,clinic_info,False,normal,False,,False,,,seed,seed_152
seed_153,Делаете КТ у вас?,faq,clinic_info,False,normal,False,,False,,,seed,seed_153
seed_154,Есть рентген в клинике?,faq,clinic_info,False,normal,False,,False,,,seed,seed_154
seed_155,Во сколько открываетесь?,faq,clinic_info,False,normal,False,,False,,,seed,seed_155
seed_156,Как называется ваша клиника?,faq,clinic_info,False,normal,False,,False,,,seed,seed_156
seed_157,Вы на Рябикова?,faq,clinic_info,False,normal,False,,False,,,seed,seed_157
seed_162,Нужно ли направление?,faq,clinic_info,False,normal,False,,False,,,seed,seed_162
seed_163,Куда жаловаться?,faq,clinic_info,False,normal,False,,False,,,seed,seed_163
seed_164,Есть вай-фай в клинике?,faq,clinic_info,False,normal,False,,False,,,seed,seed_164
seed_165,Сколько детских стоматологов?,faq,doctor_info,False,normal,False,,False,,,seed,seed_165
seed_166,Работает ли у вас Батылин?,faq,doctor_info,False,normal,False,,False,,,seed,seed_166
seed_170,Кто делает имплантацию?,faq,doctor_info,False,normal,False,,False,,,seed,seed_170
seed_171,У вас есть ортодонт Ермаков?,faq,doctor_info,False,normal,False,,False,,,seed,seed_171
seed_173,Кто лечит детей?,faq,doctor_info,False,normal,False,,False,,,seed,seed_173
seed_178,Кто ставит брекеты?,faq,doctor_info,False,normal,False,,False,,,seed,seed_178
seed_180,Кто делает протезирование?,faq,doctor_info,False,normal,False,,False,,,seed,seed_180
seed_182,Кто удаляет зубы мудрости?,faq,doctor_info,False,normal,False,,False,,,seed,seed_182
seed_184,Стаж работы Ермакова?,faq,doctor_info,False,normal,False,,False,,,seed,seed_184
seed_185,Есть анестезиолог?,faq,doctor_info,False,normal,False,,False,,,seed,seed_185
seed_186,Кто лечит десны?,faq,doctor_info,False,normal,False,,False,,,seed,seed_186
seed_187,Какие врачи работают по выходным?,faq,doctor_info,False,normal,False,,False,,,seed,seed_187
seed_189,Есть терапевт-стоматолог?,faq,doctor_info,False,normal,False,,False,,,seed,seed_189
seed_191,Сколько врачей в клинике?,faq,doctor_info,False,normal,False,,False,,,seed,seed_191
seed_193,Кто принимает беременных?,faq,doctor_info,False,normal,False,,False,,,seed,seed_193
seed_195,Кто делает снимки?,faq,doctor_info,False,normal,False,,False,,,seed,seed_195
seed_196,Имплантация это больно?,faq,procedure_info,False,normal,False,,False,,,seed,seed_196
seed_198,Какие противопоказания у отбеливания?,faq,procedure_info,False,normal,False,,False,,,seed,seed_198
seed_199,Как проходит удаление зуба мудрости?,faq,procedure_info,False,normal,False,,False,,,seed,seed_199
seed_200,Через сколько можно есть после пломбы?,faq,procedure_info,False,normal,False,,False,,,seed,seed_200
seed_202,Как долго носить брекеты?,faq,procedure_info,False,normal,False,,False,,,seed,seed_202
seed_204,Какие есть виды имплантов?,faq,procedure_info,False,normal,False,,False,,,seed,seed_204
seed_205,Сколько визитов нужно?,faq,procedure_info,False,normal,False,,False,,,seed,seed_205
seed_208,Как ухаживать за брекетами?,faq,procedure_info,False,normal,False,,False,,,seed,seed_208
seed_209,Можно ли беременным лечить зубы?,faq,procedure_info,False,normal,False,,False,,,seed,seed_209
seed_210,Когда снимают швы после удаления?,faq,procedure_info,False,normal,False,,False,,,seed,seed_210
seed_211,Отбеливание вредит эмали?,faq,procedure_info,False,normal,False,,False,,,seed,seed_211
seed_212,Какой срок службы импланта?,faq,procedure_info,False,normal,False,,False,,,seed,seed_212
seed_213,Можно ли вылечить пульпит за один визит?,faq,procedure_info,False,normal,False,,False,,,seed,seed_213
seed_214,Как работает закись азота?,faq,procedure_info,False,normal,False,,False,,,seed,seed_214
seed_215,Сколько по времени ставить коронку?,faq,procedure_info,False,normal,False,,False,,,seed,seed_215
seed_216,Есть ли риски при имплантации?,faq,procedure_info,False,normal,False,,False,,,seed,seed_216
seed_217,Что лучше — мост или имплант?,faq,procedure_info,False,normal,False,,False,,,seed,seed_217
seed_218,Можно ли курить после удаления?,faq,procedure_info,False,normal,False,,False,,,seed,seed_218
seed_219,Как часто нужна профчистка?,faq,procedure_info,False,normal,False,,False,,,seed,seed_219
seed_220,Какие материалы для пломб?,faq,procedure_info,False,normal,False,,False,,,seed,seed_220
seed_222,Нужен ли ретейнер после брекетов?,faq,procedure_info,False,normal,False,,False,,,seed,seed_222
seed_224,Можно ли детям делать рентген?,faq,procedure_info,False,normal,False,,False,,,seed,seed_224
seed_226,Хочу записаться,booking,new_appointment,True,normal,False,,False,,,seed,seed_226
seed_227,Когда можно попасть на приём?,booking,new_appointment,True,normal,False,,False,,,seed,seed_227
seed_228,Запишите на следующую неделю,booking,new_appointment,True,normal,False,,False,,,seed,seed_228
seed_230,Хочу на консультацию,booking,new_appointment,True,normal,False,,False,,,seed,seed_230
seed_231,Записаться на чистку,booking,new_appointment,True,normal,False,,False,,,seed,seed_231
seed_232,Запишите к стоматологу,booking,new_appointment,True,normal,False,,False,,,seed,seed_232
seed_233,Есть окошко на этой неделе?,booking,new_appointment,True,normal,False,,False,,,seed,seed_233
seed_234,Хочу записать ребёнка,booking,new_appointment,True,normal,False,,False,,,seed,seed_234
seed_235,Запишите на осмотр,booking,new_appointment,True,normal,False,,False,,,seed,seed_235
seed_238,Хочу попасть к ортодонту,booking,new_appointment,True,normal,False,ортодонт,False,,,seed,seed_238
seed_239,Нужна запись к детскому стоматологу,booking,new_appointment,True,normal,False,детский стоматолог,False,,,seed,seed_239
seed_240,Запишите на удаление,booking,new_appointment,True,normal,False,,False,,,seed,seed_240
seed_241,Хочу на приём в понедельник,booking,new_appointment,True,normal,False,,False,,,seed,seed_241
seed_244,Есть утренние часы?,booking,new_appointment,True,normal,False,,False,,,seed,seed_244
seed_248,Экстренный приём есть?,booking,new_appointment,True,urgent,False,,False,,,seed,seed_248
seed_250,Запишите к Ермакову,booking,new_appointment,True,normal,False,ортодонт,False,,,seed,seed_250
seed_253,Можно ко вторнику попасть?,booking,new_appointment,True,normal,False,,False,,,seed,seed_253
seed_254,Записаться на отбеливание,booking,new_appointment,True,normal,False,,False,,,seed,seed_254
seed_255,Хочу на повторный приём,booking,new_appointment,True,normal,False,,False,,,seed,seed_255
seed_256,Перенесите на четверг,booking,reschedule,True,normal,False,,False,,,seed,seed_256
seed_257,Можно в другое время?,booking,reschedule,True,normal,False,,False,,,seed,seed_257
seed_259,"Не могу в понедельник, давайте во вторник",booking,reschedule,True,normal,False,,False,,,seed,seed_259
seed_260,Перезапишите на утро,booking,reschedule,True,normal,False,,False,,,seed,seed_260
seed_262,Можно перенести на пятницу?,booking,reschedule,True,normal,False,,False,,,seed,seed_262
seed_263,"Давайте попозже, часа в 4",booking,reschedule,True,normal,False,,False,,,seed,seed_263
seed_264,"Не успеваю к 10, можно к 12?",booking,reschedule,True,normal,False,,False,,,seed,seed_264
seed_265,Перенести приём ребёнка,booking,reschedule,True,normal,False,,False,,,seed,seed_265
seed_267,Можно пораньше?,booking,reschedule,True,normal,False,,False,,,seed,seed_267
seed_268,Перенести на послезавтра,booking,reschedule,True,normal,False,,False,,,seed,seed_268
seed_269,"Запись была на среду, хочу на четверг",booking,reschedule,True,normal,False,,False,,,seed,seed_269
seed_271,Перезапишите на вечер,booking,reschedule,True,normal,False,,False,,,seed,seed_271
seed_272,Давайте перенесём на другого врача,booking,reschedule,True,normal,False,,False,,,seed,seed_272
seed_273,Сдвиньте на час позже,booking,reschedule,True,normal,False,,False,,,seed,seed_273
seed_274,Меня не устраивает время,booking,reschedule,True,normal,False,,False,,,seed,seed_274
seed_275,Перенести запись мужа,booking,reschedule,True,normal,False,,False,,,seed,seed_275
seed_276,Хочу перенести с утра на вечер,booking,reschedule,True,normal,False,,False,,,seed,seed_276
seed_277,Могу только в субботу,booking,reschedule,True,normal,False,,False,,,seed,seed_277
seed_278,Перенести на неделю позже,booking,reschedule,True,normal,False,,False,,,seed,seed_278
seed_279,Передвиньте на час раньше,booking,reschedule,True,normal,False,,False,,,seed,seed_279
seed_280,Хочу другое время приёма,booking,reschedule,True,normal,False,,False,,,seed,seed_280
seed_283,"Перенести, заболел ребёнок",booking,reschedule,True,normal,False,,False,,,seed,seed_283
seed_284,"Командировка, нужно на другую дату",booking,reschedule,True,normal,False,,False,,,seed,seed_284
seed_285,Поменяйте мне время,booking,reschedule,True,normal,False,,False,,,seed,seed_285
seed_286,Отмените запись,booking,cancel,False,normal,False,,False,,,seed,seed_286
seed_288,Хочу отменить приём,booking,cancel,False,normal,False,,False,,,seed,seed_288
seed_289,Отказываюсь от записи,booking,cancel,False,normal,False,,False,,,seed,seed_289
seed_290,Снимите меня с записи,booking,cancel,False,normal,False,,False,,,seed,seed_290
seed_291,Отмена,booking,cancel,False,normal,False,,False,,,seed,seed_291
seed_294,Передумал идти,booking,cancel,False,normal,False,,False,,,seed,seed_294
seed_295,Уберите мою запись,booking,cancel,False,normal,False,,False,,,seed,seed_295
seed_298,Хочу отказаться от лечения,booking,cancel,False,normal,False,,False,,,seed,seed_298
seed_300,Отменяю всё,booking,cancel,False,normal,False,,False,,,seed,seed_300
seed_302,"Болею, не приду",booking,cancel,False,normal,False,,False,,,seed,seed_302
seed_303,Отмените завтрашний приём,booking,cancel,False,normal,False,,False,,,seed,seed_303
seed_304,Решил не ходить,booking,cancel,False,normal,False,,False,,,seed,seed_304
seed_305,Больше не хочу к вам,booking,cancel,False,normal,False,,False,,,seed,seed_305
seed_308,"Уезжаю, отмените",booking,cancel,False,normal,False,,False,,,seed,seed_308
seed_310,Пойду в другую клинику,booking,cancel,False,normal,False,,False,,,seed,seed_310
seed_312,"Не получается, отмените пожалуйста",booking,cancel,False,normal,False,,False,,,seed,seed_312
seed_313,"Не успеваю, снимайте",booking,cancel,False,normal,False,,False,,,seed,seed_313
seed_315,"Не надо, отменяйте",booking,cancel,False,normal,False,,False,,,seed,seed_315
seed_318,Кто президент?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_318
seed_320,Переведи на английский,unsupported,offtopic,False,normal,True,,False,,,seed,seed_320
seed_321,Как дела?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_321
seed_322,Напиши мне стихотворение,unsupported,offtopic,False,normal,True,,False,,,seed,seed_322
seed_323,Когда конец света?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_323
seed_324,Ты живой?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_324
seed_325,Посоветуй фильм,unsupported,offtopic,False,normal,True,,False,,,seed,seed_325
seed_326,Ты робот?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_326
seed_327,Расскажи про себя,unsupported,offtopic,False,normal,True,,False,,,seed,seed_327
seed_330,Где можно поесть рядом?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_330
seed_331,Есть ли тут аптека поблизости?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_331
seed_332,Сколько лет ты работаешь?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_332
seed_335,Что ты умеешь?,unsupported,offtopic,False,normal,True,,False,,,seed,seed_335
seed_336,Привет,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_336
seed_338,Здравствуйте,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_338
seed_339,Доброе утро,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_339
seed_340,Алло,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_340
seed_343,Здрасьте,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_343
seed_344,Приветик,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_344
seed_345,Хай,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_345
seed_348,"Привет, есть кто?",unsupported,greeting_only,False,normal,False,,False,,,seed,seed_348
seed_349,"Здравствуйте, это стоматология?",faq,clinic_info,False,normal,False,,False,,,seed,seed_349
seed_350,Вы работаете?,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_350
seed_351,Можно?,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_351
seed_353,Ку,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_353
seed_354,Салют,unsupported,greeting_only,False,normal,False,,False,,,seed,seed_354
seed_356,Пока,unsupported,farewell_only,False,normal,False,,False,,,seed,seed_356
seed_357,До свидания,unsupported,farewell_only,False,normal,False,,False,,,seed,seed_357
seed_358,Всего доброго,unsupported,farewell_only,False,normal,False,,False,,,seed,seed_358
seed_359,"Спасибо, до встречи",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_359
seed_360,Удачи,unsupported,farewell_only,False,normal,False,,False,,,seed,seed_360
seed_363,"Ладно, пока",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_363
seed_366,"Благодарю, до свидания",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_366
seed_368,Спс,unsupported,farewell_only,False,normal,False,,False,,,seed,seed_368
seed_370,"Понял, спасибо",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_370
seed_371,"Буду знать, спасибо",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_371
seed_372,"Ясно, благодарю",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_372
seed_373,"Всё понятно, пока",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_373
seed_374,"Отлично, спасибо",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_374
seed_375,"Ну всё, удачи",unsupported,farewell_only,False,normal,False,,False,,,seed,seed_375
seed_377,Ну,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_377
seed_378,Ок,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_378
seed_379,...,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_379
seed_380,Хм,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_380
seed_381,Да,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_381
seed_382,Нет,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_382
seed_384,Угу,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_384
seed_385,Ладно,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_385
seed_386,Не знаю,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_386
seed_387,Подумаю,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_387
seed_388,Ну такое,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_388
seed_390,Ой,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_390
seed_391,Что?,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_391
seed_392,А?,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_392
seed_393,Ну да,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_393
seed_394,Блин,unsupported,unclear_short,False,normal,False,,False,,,seed,seed_394
seed_397,"Спасибо, всё отлично",unsupported,feedback,False,normal,False,,True,,,seed,seed_397
seed_401,Ужасный сервис,unsupported,feedback,False,normal,False,,True,,,seed,seed_401
seed_403,Врач был груб,unsupported,feedback,False,normal,False,,True,,,seed,seed_403
seed_404,Лучшая клиника в городе,unsupported,feedback,False,normal,False,,True,,,seed,seed_404
seed_406,Хочу оставить отзыв,unsupported,feedback,False,normal,False,,True,,,seed,seed_406
seed_408,Администратор хамит,unsupported,feedback,False,normal,False,,True,,,seed,seed_408
seed_409,"Спасибо доктору, зуб больше не болит",unsupported,feedback,False,normal,False,,True,,,seed,seed_409
seed_411,Потеряли мою карту,unsupported,feedback,False,normal,False,,True,,,seed,seed_411
seed_412,Прекрасные специалисты,unsupported,feedback,False,normal,False,,True,,,seed,seed_412
seed_413,После вашего лечения стало хуже,anamnesis,complaint,False,normal,False,,True,,,seed,seed_413
seed_414,Очень уютная клиника,unsupported,feedback,False,normal,False,,True,,,seed,seed_414
seed_415,Напишу на вас в Росздравнадзор,unsupported,feedback,False,normal,False,,True,,,seed,seed_415
var_seed_015_ad1159,зуб ноет отдаёт в ухо,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_015
var_seed_015_ed6134,стреляет в висок от зуба,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_015
var_seed_015_505eaf,вчера яблоко грыз задний зуб заболел боль в висок и ухо идёт терпеть не могу,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_015
var_seed_015_d9ac23,ребёнку 6 лет зубик ноет ночью просыпается плачет отдаёт в ушко и виски,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_015
var_seed_015_7ddd9e,на работе сижу зуб начал ныть боль в висок отдаёт в ухо таблетки не помогают,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_015
var_seed_015_9c802c,давно нерв беспокоит сегодня хуже боль в ухо и висок от зуба раздуло щеку чуть,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_015
var_seed_015_bebffd,зуб болит отдаёт в висок,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_015
var_seed_015_32ebab,ноет зуб боль в ухо идёт,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_015
var_seed_004_8fd4a9,зуб от холодного ноет,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_004
var_seed_004_b232b9,стреляет от холода зуб,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_004
var_seed_004_c842b9,вчера пил колу зуб заморозило теперь от холодного больно,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_004
var_seed_004_5114ff,у дочки 6 лет от мороженого зубы жутко морозит плачет,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_004
var_seed_004_705f2b,давно заметил от холодной воды в переднем зубе стреляет,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_004
var_seed_004_9d3c98,на работе пью кофе с льдом зуб начал реагировать болью,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_004
var_seed_004_186c53,зуб побаливает от холодного,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_004
var_seed_004_172696,чувствителен зуб к холодному,anamnesis,symptom,False,normal,False,,False,,normal,grok_variation,seed_004
var_seed_032_2d3e86,десны чешутся чот,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_032
var_seed_032_3ae814,зудит десну сильно,anamnesis,symptom,False,normal,False,,False,,hurried,grok_variation,seed_032
var_seed_032_d5b1bb,у дочки 4 года десны чешутся после сладкого плачет ночами,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_032
var_seed_032_2afe11,на работе ем орехи десны зудят чешутся мешает говорить,anamnesis,symptom,False,normal,False,,False,,contextual,grok_variation,seed_032
